order_id,customer_id,product_id,order_date,quantity
2682,257,26,2025-03-17,8
2683,408,88,2025-04-01,1
2684,108,30,2025-06-03,2
2685,102,17,2025-09-18,8
2686,380,98,2025-10-04,4
2687,51,54,2025-08-31,4
2688,13,68,2025-09-06,8
2689,366,36,2025-07-15,6
2690,354,48,2025-06-18,9
2691,118,71,2025-10-16,5
2692,58,80,2025-06-16,10
2693,144,57,2025-03-26,6
2694,442,74,2025-10-25,9
2695,220,53,2025-02-06,5
2696,495,37,2025-06-24,5
2697,153,71,2025-12-31,10
2698,88,36,2025-03-25,5
2699,170,15,2025-10-27,7
2700,208,78,2025-11-24,1
2701,275,43,2025-09-06,5
2702,239,18,2025-06-04,4
2703,471,14,2025-08-08,5
2704,24,37,2025-12-22,10
2705,341,62,2025-08-21,2
2706,498,62,2025-02-20,8
2707,366,64,2025-04-11,7
2708,126,62,2025-04-03,4
2709,139,34,2025-07-13,9
2710,120,70,2025-12-14,3
2711,214,55,2025-07-05,8
2712,402,65,2025-05-18,2
2713,345,61,2025-11-15,7
2714,497,2,2025-08-07,5
2715,428,55,2025-11-10,2
2716,47,15,2025-11-16,5
2717,159,47,2025-07-14,7
2718,216,31,2025-06-27,4
2719,147,70,2025-10-09,5
2720,386,42,2025-09-18,10
2721,369,91,2025-01-15,6
2722,275,84,2025-12-08,2
2723,148,90,2025-07-04,2
2724,43,94,2025-04-14,6
2725,169,96,2025-02-15,8
2726,342,52,2025-02-01,8
2727,340,60,2025-12-11,8
2728,185,49,2025-12-02,7
2729,316,72,2025-07-08,4
2730,143,42,2025-10-13,2
2731,309,89,2025-11-22,2
2732,132,49,2025-09-25,9
2733,317,15,2025-05-02,2
2734,95,79,2025-05-30,3
2735,148,25,2025-07-19,4
2736,94,81,2025-04-10,3
2737,245,93,2025-03-02,7
2738,375,84,2025-03-17,10
2739,370,86,2025-12-07,3
2740,120,17,2025-02-20,5
2741,92,1,2025-09-01,3
2742,423,15,2025-05-01,3
2743,340,71,2025-03-21,8
2744,333,18,2025-01-06,2
2745,377,90,2025-01-13,1
2746,16,44,2025-05-29,6
2747,125,42,2025-06-27,5
2748,230,60,2025-04-05,3
2749,134,93,2025-02-17,4
2750,389,92,2025-07-04,2
2751,359,60,2025-10-14,6
2752,279,6,2025-04-19,6
2753,358,93,2025-07-04,1
2754,492,91,2025-07-29,2
2755,489,94,2025-04-08,7
2756,496,3,2025-09-10,10
2757,86,69,2025-03-17,9
2758,472,28,2025-07-18,6
2759,42,12,2025-09-21,10
2760,14,59,2025-06-15,9
2761,500,15,2025-05-16,4
2762,289,5,2025-07-29,9
2763,274,29,2025-05-14,7
2764,74,19,2025-01-17,3
2765,467,54,2025-09-22,4
2766,442,73,2025-08-06,5
2767,106,37,2025-06-09,1
2768,346,77,2025-12-03,5
2769,43,44,2025-07-06,5
2770,395,60,2025-04-14,7
2771,449,45,2025-10-06,2
2772,436,20,2025-03-02,1
2773,476,67,2025-02-21,10
2774,168,37,2025-07-07,5
2775,2,17,2025-12-22,10
2776,33,97,2025-12-13,9
2777,65,30,2025-12-22,5
2778,191,41,2025-09-24,3
2779,134,8,2025-09-11,4
2780,121,49,2025-05-23,9
2781,315,7,2025-01-08,2
2782,341,57,2025-05-01,5
2783,262,5,2025-04-01,5
2784,146,67,2025-06-14,7
2785,150,94,2025-08-25,4
2786,103,93,2025-08-26,2
2787,318,20,2025-03-28,7
2788,436,48,2025-02-11,3
2789,64,81,2025-07-19,5
2790,92,65,2025-05-27,10
2791,146,49,2025-11-02,8
2792,110,81,2025-03-18,6
2793,158,16,2025-02-28,9
2794,192,18,2025-11-16,7
2795,151,32,2025-12-22,9
2796,489,94,2025-03-01,8
2797,19,96,2025-01-09,7
2798,200,57,2025-01-13,7
2799,262,20,2025-05-21,3
2800,282,89,2025-05-23,2
2801,76,43,2025-07-30,7
2802,417,34,2025-09-06,9
2803,347,21,2025-02-01,10
2804,400,6,2025-08-08,1
2805,100,90,2025-09-27,7
2806,216,2,2025-12-30,1
2807,345,93,2025-07-06,5
2808,179,87,2025-02-21,4
2809,402,82,2025-10-15,1
2810,474,2,2025-11-09,4
2811,472,60,2025-08-07,8
2812,288,72,2025-04-14,1
2813,211,66,2025-12-26,5
2814,444,60,2025-05-04,8
2815,105,31,2025-01-31,5
2816,182,39,2025-07-31,1
2817,351,5,2025-10-21,3
2818,25,31,2025-11-16,7
2819,244,44,2025-07-12,2
2820,179,8,2025-09-25,9
2821,416,89,2025-10-08,6
2822,373,14,2025-03-16,3
2823,440,59,2025-05-07,10
2824,219,3,2025-07-01,7
2825,41,74,2025-10-21,9
2826,77,26,2025-04-24,5
2827,451,42,2025-05-17,9
2828,423,66,2025-08-20,3
2829,495,60,2025-07-14,2
2830,82,98,2025-04-21,8
2831,456,57,2025-02-24,9
2832,284,4,2025-09-04,2
2833,98,15,2025-02-01,8
2834,36,53,2025-09-07,7
2835,335,55,2025-04-03,10
2836,231,13,2025-10-23,10
2837,52,5,2025-01-28,3
2838,437,16,2025-10-04,3
2839,232,56,2025-07-12,7
2840,57,37,2025-09-08,7
2841,164,17,2025-05-31,7
2842,74,75,2025-09-03,1
2843,215,26,2025-11-15,5
2844,217,69,2025-07-13,2
2845,125,95,2025-05-18,1
2846,349,32,2025-11-29,2
2847,186,63,2025-06-16,4
2848,320,40,2025-07-21,7
2849,300,53,2025-01-31,6
2850,13,52,2025-12-25,5
2851,80,88,2025-08-30,3
2852,66,53,2025-03-01,1
2853,201,86,2025-05-03,3
2854,104,98,2025-08-11,5
2855,88,44,2025-07-08,2
2856,336,100,2025-04-27,10
2857,107,4,2025-03-22,6
2858,67,94,2025-09-05,7
2859,332,20,2025-10-25,3
2860,377,74,2025-11-05,10
2861,205,65,2025-09-13,10
2862,49,40,2025-07-24,3
2863,384,72,2025-06-25,5
2864,422,95,2025-10-11,10
2865,250,93,2025-03-23,7
2866,373,99,2025-09-22,5
2867,92,32,2025-10-17,6
2868,92,99,2025-01-16,4
2869,249,38,2025-11-23,3
2870,31,10,2025-12-24,9
2871,407,52,2025-09-14,8
2872,278,98,2025-05-12,5
2873,5,23,2025-05-31,6
2874,159,57,2025-09-13,7
2875,475,73,2025-01-17,1
2876,344,32,2025-06-21,8
2877,278,61,2025-04-05,7
2878,484,30,2025-06-12,6
2879,488,34,2025-09-13,4
2880,105,36,2025-03-09,8
2881,14,29,2025-07-01,3
2882,94,63,2025-03-02,9
2883,337,48,2025-09-16,3
2884,58,48,2025-09-08,3
2885,314,9,2025-05-13,8
2886,315,68,2025-01-06,1
2887,472,14,2025-09-27,4
2888,7,57,2025-07-26,7
2889,204,29,2025-01-18,6
2890,83,71,2025-09-19,4
2891,335,100,2025-11-12,8
2892,486,95,2025-07-27,8
2893,266,27,2025-09-10,8
2894,485,11,2025-06-14,7
2895,431,44,2025-11-30,4
2896,379,75,2025-01-17,5
2897,56,69,2025-07-17,5
2898,234,68,2025-07-29,6
2899,334,54,2025-08-08,1
2900,119,48,2025-09-30,1
2901,181,61,2025-11-13,9
2902,165,47,2025-03-07,1
2903,299,48,2025-09-21,4
2904,231,95,2025-10-20,1
2905,317,13,2025-11-04,8
2906,388,79,2025-04-01,4
2907,1,94,2025-01-10,1
2908,174,29,2025-08-16,3
2909,486,2,2025-10-26,5
2910,465,46,2025-01-14,5
2911,279,85,2026-01-01,10
2912,201,68,2025-10-17,9
2913,466,74,2025-02-26,2
2914,10,96,2025-09-09,3
2915,439,9,2025-07-14,7
2916,23,65,2025-08-03,4
2917,182,69,2025-10-23,10
2918,340,64,2025-05-25,10
2919,111,84,2025-04-08,7
2920,43,48,2025-12-29,3
2921,174,91,2025-06-07,2
2922,105,83,2025-10-19,10
2923,4,59,2025-12-18,8
2924,20,73,2025-09-01,5
2925,330,32,2025-04-30,5
2926,30,51,2025-01-01,7
2927,150,25,2025-03-02,10
2928,380,22,2025-11-27,6
2929,253,45,2025-06-06,1
2930,355,53,2026-01-01,5
2931,140,77,2025-02-14,1
2932,186,61,2025-01-12,7
2933,10,26,2025-02-11,10
2934,184,41,2025-04-03,7
2935,172,32,2025-12-04,8
2936,244,87,2025-01-25,4
2937,444,66,2025-08-01,7
2938,8,82,2025-06-27,2
2939,290,33,2025-07-17,1
2940,166,30,2025-07-31,4
2941,364,18,2025-12-22,7
2942,432,81,2025-03-13,5
2943,16,53,2025-04-24,6
2944,270,89,2025-04-27,5
2945,219,22,2025-04-25,3
2946,36,53,2025-02-14,4
2947,145,50,2025-10-27,7
2948,320,40,2025-09-20,6
2949,126,29,2025-07-30,2
2950,442,51,2025-12-24,2
2951,18,72,2025-08-03,7
2952,459,53,2025-04-07,8
2953,486,78,2025-08-26,3
2954,408,29,2025-02-25,6
2955,498,29,2025-06-20,6
2956,444,38,2025-09-25,7
2957,329,6,2025-03-30,2
2958,53,75,2025-04-11,6
2959,258,35,2025-11-11,10
2960,289,21,2025-03-22,1
2961,35,71,2025-08-30,1
2962,342,72,2025-07-17,9
2963,468,76,2025-11-29,9
2964,350,86,2025-09-22,8
2965,295,90,2025-12-27,7
2966,173,39,2025-09-09,5
2967,139,32,2025-03-08,10
2968,497,81,2025-09-18,3
2969,475,7,2025-09-03,9
2970,400,49,2025-06-27,4
2971,138,56,2025-02-05,9
2972,36,66,2025-01-09,4
2973,475,57,2025-05-16,6
2974,303,67,2025-06-29,8
2975,53,11,2025-05-16,6
2976,207,91,2025-04-18,10
2977,465,70,2025-04-08,10
2978,339,62,2025-11-01,10
2979,299,79,2025-02-27,3
2980,465,45,2025-05-08,5
2981,25,9,2025-03-25,9
2982,2,27,2025-09-11,10
2983,218,49,2025-11-24,2
2984,136,79,2025-11-22,5
2985,242,11,2025-12-08,2
2986,465,13,2025-10-14,1
2987,25,12,2025-09-07,5
2988,296,60,2025-01-27,8
2989,104,99,2025-05-19,10
2990,315,33,2025-05-30,10
2991,24,53,2025-07-16,9
2992,233,76,2025-06-26,8
2993,350,98,2025-04-26,7
2994,5,56,2025-12-07,1
2995,134,92,2025-09-03,10
2996,47,21,2025-11-08,6
2997,330,58,2025-12-08,3
2998,64,9,2025-09-15,6
2999,286,78,2025-08-17,4
3000,71,93,2025-06-10,10
3001,417,84,2025-02-03,10
3002,6,93,2025-04-24,5
3003,101,93,2025-05-29,5
3004,386,75,2025-03-21,8
3005,147,96,2025-08-16,9
3006,394,74,2025-05-14,9
3007,76,93,2025-05-22,2
3008,261,8,2025-03-09,4
3009,292,2,2025-01-05,4
3010,394,13,2025-04-11,7
3011,109,36,2025-10-22,1
3012,351,23,2025-12-18,7
3013,199,4,2025-04-12,5
3014,197,42,2025-04-14,1
3015,244,55,2025-09-03,2
3016,445,15,2025-09-09,2
3017,379,94,2025-05-14,6
3018,174,71,2025-04-18,3
3019,458,45,2025-11-23,3
3020,492,84,2025-10-27,4
3021,11,30,2025-02-11,1
3022,228,78,2025-09-26,4
3023,58,4,2025-06-10,4
3024,115,86,2025-07-14,9
3025,89,64,2025-06-16,9
3026,432,54,2025-08-04,7
3027,375,12,2025-03-25,7
3028,42,15,2025-08-06,10
3029,89,28,2025-03-07,6
3030,434,79,2025-05-20,10
3031,472,13,2025-05-16,10
3032,56,52,2025-06-10,10
3033,256,28,2025-07-20,1
3034,223,67,2025-01-04,7
3035,323,94,2025-05-17,4
3036,14,33,2025-05-22,10
3037,297,62,2025-02-13,7
3038,253,67,2025-09-22,8
3039,50,5,2025-08-18,1
3040,489,64,2025-05-26,9
3041,408,60,2025-03-08,5
3042,463,58,2025-08-04,2
3043,337,75,2025-08-20,4
3044,314,38,2025-04-24,2
3045,472,12,2025-12-13,4
3046,41,78,2025-05-26,5
3047,230,37,2025-07-08,6
3048,112,66,2025-01-10,7
3049,158,16,2025-01-04,10
3050,143,83,2025-02-28,6
3051,177,74,2025-08-05,6
3052,153,11,2025-07-30,7
3053,375,62,2025-09-30,10
3054,313,54,2025-03-31,6
3055,164,81,2025-09-06,3
3056,172,17,2025-08-29,7
3057,357,100,2025-12-06,5
3058,14,45,2025-06-13,5
3059,214,18,2025-01-29,10
3060,420,44,2025-01-14,2
3061,365,18,2025-07-29,1
3062,299,84,2025-11-12,3
3063,302,13,2025-06-08,10
3064,168,44,2025-08-08,9
3065,8,99,2025-06-04,7
3066,252,46,2025-09-27,10
3067,328,78,2025-10-21,3
3068,125,99,2025-01-12,5
3069,344,76,2025-01-20,6
3070,439,72,2025-05-26,8
3071,277,47,2025-01-12,9
3072,12,88,2025-09-13,3
3073,240,71,2025-12-02,8
3074,443,17,2025-12-06,1
3075,64,93,2025-05-16,7
3076,441,74,2025-05-22,9
3077,18,89,2025-03-22,5
3078,113,63,2025-11-30,2
3079,117,18,2025-07-17,5
3080,277,71,2025-10-19,6
3081,390,11,2025-02-02,1
3082,40,29,2025-08-07,8
3083,476,46,2025-04-30,10
3084,183,42,2025-07-15,4
3085,499,56,2025-03-20,3
3086,130,65,2025-09-02,7
3087,179,64,2025-07-26,9
3088,365,47,2025-10-01,1
3089,112,93,2025-06-10,4
3090,208,91,2026-01-01,8
3091,477,42,2025-08-30,9
3092,479,99,2025-06-17,6
3093,491,18,2025-05-09,4
3094,130,69,2025-02-19,10
3095,188,66,2025-12-27,7
3096,191,77,2025-09-24,1
3097,380,80,2025-09-06,4
3098,184,6,2025-05-16,3
3099,245,87,2025-01-09,4
3100,388,21,2025-10-28,1
3101,335,98,2025-11-22,10
3102,414,3,2025-09-30,5
3103,424,90,2025-10-16,3
3104,319,49,2025-07-01,5
3105,498,86,2025-03-01,2
3106,38,28,2025-07-03,9
3107,89,40,2025-02-16,5
3108,320,44,2025-02-06,1
3109,447,13,2025-11-25,9
3110,250,31,2025-11-27,5
3111,287,64,2025-05-19,4
3112,20,47,2025-08-12,2
3113,483,90,2025-08-21,4
3114,172,93,2025-12-08,2
3115,351,10,2025-12-08,1
3116,411,78,2025-03-18,6
3117,106,46,2025-07-26,9
3118,105,85,2025-02-27,9
3119,230,69,2025-10-02,4
3120,403,51,2025-01-29,9
3121,398,3,2025-03-06,6
3122,358,27,2025-04-28,3
3123,417,52,2025-10-28,5
3124,479,36,2025-08-19,7
3125,184,95,2025-04-01,6
3126,450,71,2025-06-04,6
3127,252,68,2025-06-21,6
3128,412,68,2025-07-06,4
3129,387,88,2025-10-23,5
3130,392,38,2025-01-06,4
3131,309,99,2025-11-11,6
3132,482,14,2025-03-12,4
3133,135,16,2025-10-03,1
3134,138,62,2025-01-09,10
3135,180,80,2025-04-29,3
3136,287,4,2025-07-18,6
3137,271,72,2025-11-07,3
3138,274,5,2025-11-29,10
3139,487,96,2025-11-17,1
3140,138,84,2025-02-01,5
3141,486,91,2025-04-25,1
3142,131,42,2025-09-10,1
3143,223,91,2025-05-10,10
3144,439,59,2025-06-15,7
3145,271,37,2025-04-05,6
3146,416,35,2025-07-25,1
3147,499,32,2025-08-11,5
3148,41,28,2025-12-01,2
3149,127,90,2025-09-27,4
3150,167,38,2025-02-02,2
3151,292,88,2025-03-27,3
3152,8,50,2025-06-02,3
3153,272,100,2025-05-12,10
3154,62,50,2025-01-15,2
3155,112,21,2025-08-20,8
3156,51,65,2025-08-29,6
3157,195,42,2025-07-08,6
3158,443,54,2025-11-05,9
3159,387,55,2025-12-08,5
3160,491,31,2025-06-19,7
3161,195,68,2025-04-02,6
3162,394,58,2025-12-22,9
3163,388,94,2025-01-28,6
3164,15,2,2025-02-18,1
3165,429,13,2025-05-24,2
3166,294,22,2025-03-13,1
3167,394,27,2025-05-04,8
3168,330,48,2025-10-06,2
3169,368,36,2025-03-02,1
3170,125,21,2025-06-23,4
3171,441,67,2025-04-06,3
3172,12,18,2025-11-04,4
3173,221,62,2025-05-25,10
3174,336,28,2025-10-14,7
3175,290,31,2025-09-15,7
3176,158,7,2025-02-07,9
3177,101,49,2025-09-26,10
3178,169,3,2025-07-23,3
3179,20,43,2025-01-01,7
3180,219,52,2025-05-28,1
3181,235,73,2025-01-31,8
3182,462,28,2025-06-23,1
3183,259,19,2025-04-01,8
3184,335,98,2025-06-15,3
3185,16,69,2025-05-03,6
3186,73,94,2025-06-02,8
3187,125,88,2025-12-03,6
3188,109,94,2025-01-03,9
3189,292,90,2025-10-08,5
3190,385,93,2025-02-01,8
3191,361,57,2025-12-22,9
3192,59,82,2025-07-12,10
3193,252,5,2025-03-28,5
3194,320,36,2025-10-31,1
3195,1,9,2025-09-18,2
3196,57,57,2025-07-15,7
3197,43,68,2025-10-16,4
3198,21,32,2025-06-15,6
3199,398,98,2025-05-06,10
3200,415,30,2025-02-24,10
3201,117,8,2025-12-08,9
3202,365,98,2025-09-14,2
3203,187,82,2026-01-01,8
3204,90,6,2025-07-31,6
3205,159,57,2025-04-19,10
3206,212,36,2025-07-08,4
3207,291,19,2025-01-27,5
3208,34,84,2025-03-12,4
3209,207,99,2025-01-12,8
3210,466,71,2025-07-11,6
3211,370,62,2025-03-21,1
3212,348,19,2025-08-01,6
3213,219,28,2025-05-24,9
3214,57,51,2025-03-24,10
3215,341,67,2025-07-08,9
3216,166,84,2025-05-10,10
3217,292,46,2025-02-21,8
3218,307,1,2025-02-05,9
3219,218,90,2025-11-15,9
3220,146,31,2025-02-16,9
3221,196,68,2025-10-06,3
3222,333,53,2025-03-18,3
3223,388,22,2025-07-22,10
3224,410,51,2025-04-26,5
3225,365,78,2025-04-19,8
3226,36,31,2025-08-21,4
3227,346,29,2025-01-05,4
3228,244,66,2025-08-11,6
3229,411,17,2025-06-18,5
3230,142,75,2025-05-07,8
3231,105,21,2025-12-27,7
3232,138,14,2025-09-03,2
3233,397,67,2025-08-14,8
3234,183,42,2025-06-16,1
3235,102,54,2025-10-21,3
3236,122,59,2025-05-30,1
3237,59,38,2025-04-17,6
3238,57,48,2025-06-17,5
3239,32,42,2025-06-26,10
3240,424,10,2025-08-27,5
3241,367,12,2025-06-03,6
3242,295,6,2025-03-12,7
3243,117,39,2025-12-28,6
3244,51,65,2025-11-05,3
3245,52,85,2025-10-07,10
3246,490,46,2025-07-26,8
3247,379,44,2025-10-02,3
3248,477,78,2025-03-17,2
3249,144,29,2025-05-30,1
3250,93,13,2025-02-12,6
3251,353,88,2025-05-11,2
3252,254,22,2025-09-19,10
3253,204,65,2025-06-10,9
3254,95,80,2025-06-26,10
3255,63,92,2025-06-09,10
3256,224,28,2025-11-07,1
3257,466,29,2025-04-15,10
3258,79,55,2025-08-17,5
3259,458,15,2025-03-08,2
3260,165,80,2025-10-14,4
3261,6,65,2025-01-04,5
3262,331,89,2025-04-29,10
3263,396,19,2025-11-06,8
3264,125,20,2025-12-08,7
3265,281,64,2025-06-05,9
3266,330,55,2025-03-09,7
3267,385,39,2025-08-29,8
3268,312,89,2025-03-25,7
3269,440,88,2025-06-17,6
3270,341,98,2025-08-24,1
3271,360,77,2025-02-28,3
3272,285,59,2025-06-12,8
3273,410,34,2025-10-27,6
3274,449,27,2025-06-09,9
3275,230,99,2025-12-30,8
3276,65,67,2025-03-27,5
3277,383,67,2025-01-30,2
3278,350,42,2025-06-13,4
3279,188,55,2025-10-10,9
3280,264,88,2025-05-17,10
3281,139,98,2025-08-14,4
3282,299,18,2025-07-21,3
3283,337,59,2025-01-22,7
3284,268,14,2025-10-27,4
3285,220,30,2025-01-15,1
3286,360,57,2025-05-07,5
3287,166,31,2025-08-15,1
3288,412,70,2025-03-16,7
3289,252,95,2025-05-15,6
3290,296,27,2025-12-11,10
3291,431,4,2025-06-24,7
3292,158,22,2025-05-22,7
3293,184,8,2025-02-14,8
3294,303,55,2025-11-28,10
3295,446,91,2025-07-22,6
3296,434,33,2025-01-22,1
3297,464,76,2025-04-07,4
3298,255,67,2025-04-05,8
3299,109,69,2025-03-29,1
3300,363,98,2025-07-20,10
3301,366,26,2025-02-20,6
3302,239,31,2025-05-01,2
3303,451,10,2025-08-16,7
3304,261,71,2025-05-13,10
3305,175,32,2025-02-15,6
3306,199,73,2025-04-22,2
3307,383,12,2025-05-31,2
3308,285,25,2025-08-13,2
3309,359,97,2025-06-08,2
3310,379,20,2025-05-28,2
3311,430,94,2025-02-22,7
3312,200,61,2026-01-01,3
3313,472,93,2025-03-28,4
3314,232,80,2025-06-28,9
3315,24,48,2025-07-02,1
3316,61,94,2025-05-24,5
3317,372,7,2025-12-18,4
3318,207,74,2025-10-05,8
3319,494,82,2025-06-08,10
3320,147,45,2025-01-06,3
3321,35,54,2025-10-21,6
3322,375,98,2025-09-19,10
3323,195,75,2025-12-04,5
3324,268,72,2025-09-02,9
3325,26,3,2025-07-30,9
3326,456,78,2025-09-06,9
3327,45,67,2025-05-20,2
3328,153,31,2025-09-18,6
3329,395,51,2025-03-21,5
3330,410,33,2025-08-09,6
3331,112,25,2025-06-28,7
3332,391,25,2025-01-25,9
3333,37,75,2025-03-15,4
3334,447,64,2025-06-03,10
3335,18,49,2025-06-25,8
3336,40,96,2025-03-19,9
3337,271,75,2025-06-15,4
3338,4,13,2025-07-06,4
3339,75,17,2025-12-11,3
3340,128,3,2025-04-05,6
3341,186,83,2025-08-10,1
3342,167,97,2025-12-26,3
3343,59,35,2025-01-25,3
3344,93,87,2025-01-16,9
3345,237,59,2025-04-06,7
3346,149,22,2025-11-26,8
3347,392,52,2025-09-14,4
3348,396,41,2025-12-05,7
3349,372,30,2025-05-23,4
3350,483,24,2025-09-28,1
3351,500,10,2025-10-20,9
3352,34,31,2025-04-08,6
3353,82,59,2025-03-01,9
3354,402,7,2025-12-08,6
3355,359,6,2025-02-03,6
3356,187,85,2025-10-25,3
3357,339,30,2025-04-14,4
3358,275,49,2025-01-23,10
3359,252,1,2025-03-21,5
3360,78,70,2025-02-11,1
3361,231,53,2025-09-15,8
3362,369,33,2025-04-22,9
3363,497,85,2025-12-24,1
3364,164,5,2025-01-08,9
3365,299,15,2025-09-15,2
3366,37,35,2025-10-18,2
3367,163,38,2025-08-15,7
3368,278,74,2025-11-05,2
3369,8,57,2025-07-21,5
3370,24,82,2025-12-14,9
3371,456,13,2025-11-11,2
3372,131,48,2025-03-14,7
3373,91,40,2025-12-16,9
3374,305,17,2025-10-31,3
3375,437,82,2025-03-31,9
3376,82,97,2025-02-21,4
3377,45,26,2025-12-28,2
3378,421,94,2025-10-26,1
3379,22,74,2025-09-09,7
3380,235,82,2025-11-07,7
3381,204,15,2025-07-19,8
3382,402,77,2025-04-23,5
3383,188,84,2025-03-13,5
3384,228,86,2025-04-07,4
3385,207,15,2025-06-11,10
3386,407,77,2025-12-01,4
3387,231,71,2025-05-13,9
3388,36,3,2025-11-16,3
3389,85,70,2025-04-19,4
3390,103,18,2025-08-30,6
3391,181,33,2025-05-04,7
3392,413,45,2025-02-16,8
3393,201,80,2025-09-05,4
3394,22,93,2025-09-24,6
3395,302,55,2025-12-26,2
3396,147,61,2025-11-11,3
3397,296,73,2025-04-04,5
3398,378,22,2025-08-16,7
3399,180,90,2025-05-24,8
3400,362,60,2025-10-12,8
3401,101,16,2025-11-04,10
3402,391,8,2025-05-12,2
3403,391,84,2025-10-30,6
3404,312,87,2025-08-30,3
3405,49,60,2025-06-10,9
3406,349,76,2025-05-14,5
3407,269,79,2025-06-05,9
3408,296,47,2025-08-16,9
3409,114,37,2025-10-16,1
3410,31,82,2025-01-01,3
3411,156,27,2025-03-16,6
3412,246,72,2025-09-01,9
3413,232,88,2025-08-08,5
3414,318,40,2025-05-02,9
3415,197,82,2025-10-28,9
3416,273,99,2025-06-01,10
3417,27,41,2025-08-15,3
3418,342,68,2025-02-06,4
3419,485,27,2025-09-18,7
3420,190,78,2025-07-01,9
3421,97,75,2025-10-24,5
3422,224,49,2025-08-12,4
3423,391,49,2025-11-07,10
3424,453,72,2025-03-03,4
3425,80,33,2025-06-26,7
3426,91,30,2025-04-29,4
3427,332,63,2025-07-16,3
3428,133,56,2025-02-10,4
3429,125,46,2025-04-02,1
3430,254,74,2025-05-25,7
3431,352,97,2025-07-13,7
3432,318,29,2025-06-26,9
3433,317,87,2025-03-28,5
3434,225,4,2025-08-10,2
3435,400,48,2025-05-26,1
3436,287,60,2025-06-23,2
3437,203,28,2025-10-07,8
3438,374,37,2025-03-25,3
3439,405,45,2025-10-04,3
3440,375,77,2025-01-20,8
3441,71,41,2025-06-20,1
3442,493,78,2025-10-30,9
3443,256,87,2025-10-16,4
3444,205,76,2025-10-31,5
3445,257,20,2025-03-12,6
3446,84,28,2025-07-19,4
3447,284,19,2025-07-02,4
3448,155,33,2025-12-26,4
3449,416,96,2025-10-26,4
3450,141,68,2025-09-24,2
3451,254,75,2025-12-08,3
3452,164,55,2025-09-18,10
3453,419,40,2025-04-11,3
3454,345,99,2025-08-31,5
3455,84,81,2025-03-15,8
3456,66,99,2025-06-29,5
3457,380,96,2025-08-20,6
3458,315,51,2025-07-06,2
3459,327,34,2025-06-03,10
3460,470,55,2025-10-12,4
3461,449,21,2025-07-29,5
3462,161,24,2025-03-22,6
3463,203,98,2025-07-08,1
3464,302,33,2025-07-21,10
3465,384,38,2025-11-18,7
3466,180,61,2025-08-14,7
3467,224,34,2025-05-20,2
3468,380,59,2025-06-09,2
3469,215,28,2025-04-16,5
3470,59,84,2025-05-02,4
3471,409,35,2025-10-14,2
3472,215,20,2025-06-01,5
3473,70,68,2025-06-04,3
3474,118,63,2025-01-21,7
3475,132,73,2025-11-16,9
3476,419,40,2025-10-13,1
3477,407,13,2025-12-25,6
3478,365,40,2025-10-27,9
3479,268,64,2025-08-11,6
3480,489,10,2025-08-25,3
3481,204,51,2025-05-06,3
3482,149,19,2025-11-11,9
3483,485,74,2025-08-18,3
3484,491,93,2025-09-07,10
3485,494,78,2025-08-05,1
3486,437,48,2025-12-06,2
3487,79,52,2025-12-13,5
3488,72,51,2025-04-11,5
3489,131,89,2025-10-04,6
3490,141,18,2025-05-02,7
3491,374,80,2025-09-28,5
3492,57,93,2025-03-07,9
3493,323,42,2025-10-16,7
3494,102,53,2025-12-21,7
3495,30,35,2025-05-18,5
3496,479,33,2025-03-18,8
3497,397,24,2025-10-12,10
3498,250,49,2025-04-16,9
3499,492,42,2025-03-04,10
3500,112,58,2025-05-09,3
3501,41,20,2025-07-13,10
3502,74,7,2025-10-04,7
3503,12,93,2025-10-31,9
3504,37,80,2025-07-18,7
3505,7,82,2025-03-28,5
3506,450,9,2025-12-11,10
3507,113,81,2025-09-09,2
3508,199,79,2025-02-20,5
3509,276,85,2025-06-24,8
3510,386,95,2025-11-02,4
3511,6,47,2025-08-20,4
3512,321,94,2025-11-11,5
3513,379,91,2025-08-24,8
3514,367,17,2025-01-26,10
3515,253,86,2025-04-07,4
3516,63,82,2025-09-19,3
3517,2,97,2025-03-27,4
3518,17,89,2025-09-07,8
3519,146,57,2025-09-18,10
3520,80,29,2025-12-27,6
3521,457,68,2025-12-10,3
3522,145,85,2025-06-09,5
3523,200,66,2025-10-20,2
3524,69,66,2025-05-21,3
3525,8,35,2025-07-22,10
3526,252,66,2025-07-23,6
3527,103,75,2025-08-31,10
3528,96,48,2025-12-05,8
3529,254,68,2025-10-04,10
3530,117,34,2025-02-16,7
3531,456,68,2025-08-12,5
3532,271,59,2025-07-19,4
3533,119,9,2025-05-22,3
3534,139,22,2025-08-29,3
3535,142,96,2025-08-24,7
3536,383,37,2025-04-29,10
3537,476,80,2025-08-29,2
3538,216,96,2025-12-07,2
3539,7,22,2025-03-18,2
3540,347,62,2025-07-24,3
3541,407,76,2025-07-13,4
3542,78,29,2025-11-19,1
3543,367,44,2025-04-24,1
3544,299,43,2025-04-30,4
3545,163,87,2025-01-15,4
3546,59,16,2025-10-31,7
3547,204,56,2025-05-14,3
3548,180,56,2025-10-21,6
3549,278,91,2025-09-04,6
3550,19,46,2025-03-22,9
3551,279,44,2025-09-25,2
3552,247,81,2025-05-26,4
3553,401,35,2025-03-30,7
3554,475,57,2025-09-28,1
